TableName,FieldName,FieldPosition,IsKey,DataElement,DataType,Length,Decimals,TextLabel
KBLK,WKAPK,36,,WKAPK,CHAR,1,0,Document Approved
MKPF,XCOMPL,36,,MILL_CANCEL_COMPLETE,CHAR,1,0,Cancel in full
FARR_D_POB,VALUE_RELEVANT,36,,FARR_VALUE_RELEVANT,CHAR,1,0,Value-Relevant
MARD,EXPPG,36,,EXPPG,CHAR,1,0,Preference indicator
/CPD/S_MP_HDRDB,OVERALL_RISK,36,,/CPD/PWS_WS_PROJ_RISK,CHAR,1,0,Overall Project Risk
MVKE,LSTAK,36,,LSTAK,CHAR,1,0,Listing active
CRFH,OFFSTE_REF,38,,CF_OEKZR,CHAR,1,0,Reference indicator
PRD_S_SCM_MARC,SCM_GES_MNG_USE,38,,/SAPAPO/GES_MNG_USE,CHAR,1,0,Use Entire Receipt
ANLB,XAFBE,38,,XAFBE,CHAR,1,0,Dep.Area Deactivated
/SAPAPO/S_LOCPRODWH_ATT,HGHTIND_FIX,38,,/SCWM/DE_HGHTIND_FIX,CHAR,1,0,Fixed
TMFK,WZUSPL,38,,WZUSPL,CHAR,1,0,Assignment
STKO_DRAFT_V2,ISCONFIGUREDMATERIAL,38,,PRODUCTISCONFIGURABLE,CHAR,1,0,Product is configurable
STPO,REKRS,38,,REKRS,CHAR,1,0,Recurs. allowed
STPO_DRAFT_V2,PRODUCTISCONFIGURABLE,38,,KZKFG,CHAR,1,0,Material is configurable
T042Z,XSFSF,38,,XSFSF,CHAR,1,0,Supplier Financing
T156C,XSATRA,38,,XSATRA,CHAR,1,0,Transit
T437S,POST_SYNC_EWM,38,,POST_SYNC_REM_EWM,CHAR,1,0,Post Synchronously to Bin
T438M,GRREL,38,,GRREL,CHAR,1,0,Group requirements
TVLK,AVERP,38,,AVERP,CHAR,1,0,Automatic packing
J_1AINFMET,J_1AMMDAC,38,,J_1AMMDAC,CHAR,1,0,Don't post to MM
T554S,LVCUT,38,,PTM_LVCUT,CHAR,1,0,Reduc. quota gen.
TCA01,FLG_LK_CHK,38,,FLG_LOEKZ_CHK,CHAR,1,0,Author.Check Delete
VBUP,FSSTA,38,,FSSTA,CHAR,1,0,Billing Block Status
ADCP,UUID_BELATED,38,,AD_UUID_BELATED,CHAR,1,0,UUID generated later
DD04L,NOHISTORY,38,,DDNOHISTORY,CHAR,1,0,No Input History
TMZR,SETTL_PARTY,38,,WLF_SETTLEMENT_PARTY,CHAR,1,0,Settlmt Partner Cat
SWWWIHEAD,WLC_DISPL,38,,SWW_MODDIS,CHAR,1,0,Display in WLC Modeled Using Dynpro
QAMR,MOMENT4NI,38,,QNINITIAL,CHAR,1,0,Not Initial
QASR,ANTEILONI,38,,QNINITIAL,CHAR,1,0,Not Initial
TQSS1,VALNOSPEC,38,,QVALNOSPEC,CHAR,1,0,Batch val. w/o spec.
WB2_C_BVTAB,FILL_TOTAL_VOLUM,38,,WB2_FILL_TOTAL_VOLUM,CHAR,1,0,Transfer Bus Volume Total Volume
WCOCOH,SETTL_TYPE_VEND,38,,WB2_SETTLEMENT_TYPE_VENDOR,CHAR,1,0,Settlement Type Supplier
EMARC4,UCHKZ,38,,UCHKZ,CHAR,1,0,Indicator for Original Batch Management
CRMC_PROC_TYPE,CONTRACT_QUANVAL,38,,CRMT_CONTRACT_QUAN_VAL,CHAR,1,0,Quantity/Value Contract
PBUSINESSPLACE,AUT_ADD_DATA_IMP,38,,J_1BNFE_AUT_ADD_DATA_IMP,CHAR,1,0,Automate Additional Data Imp.
AUPO,RESTV,38,,RESTV,CHAR,1,0,Split remainder
GMGR,BUDGET_TRANSFER,38,,GM_BUDGET_TRANSFER,CHAR,1,0,Budget Transfer Restrictions
MPLA,CALL_CONFIRM,38,,CALL_CONFIRM,CHAR,1,0,Completion Requirmnt
TCJ41,ALL_ACT,38,,PS_ALL_ACT,CHAR,1,0,With activities
TKB1A,FM_DERIVE_FKBER,38,,PS_DERIVE_FKBER,CHAR,1,0,Derive Func. Area
DD02L,TABLEN_FEATURE,38,,DDDBTABLENFEATURE,CHAR,1,0,
T156,KZDIR,38,,KZDIR_MB,CHAR,1,0,Direction Indicator
T350,EAMS_IME_ACTIVE,38,,EAMS_IME_ACTIVE,CHAR,1,0,Activate Phase Model for Order Type
PS2002,KEPAU,38,,TIM_KEPAU,CHAR,1,0,No break
TPMUS,BUIP,38,,BUIP,CHAR,1,0,Suppress dialog
QAPP,KZFERTIG,38,,QPPFERTIG,CHAR,1,0,Quantity Status
WAKP,RGART,38,,W_RGART,CHAR,1,0,Return type
KLAH,POTPR,38,,POTPR_CL,CHAR,1,0,Res. item category
MLST,KZ_WFLOW,38,,MLST_WFLOW_CHG,CHAR,1,0,Milestone functions
CRMS4D_REPA_H,DIVISION_ORI,38,,CRMT_DIVISION_ORIGIN,CHAR,1,0,Origin Flag: Division
QPMK,KLASMINI,38,,QNINITIAL,CHAR,1,0,Not Initial
TF600,GWARFLG,38,,FC_GWARFLG,CHAR,1,0,Remaining life
T001,XVVWA,38,,XVVWA,CHAR,1,0,Financial Assets Mgmt active
T003,XUACPA,38,,XUACPA,CHAR,1,0,Assignment to Acctg Principles Is Unique
T005,PRST2,38,,PRST2_005,CHAR,1,0,Check rule for tax code 2
PA0003,TIMRC,38,,TIMRC,CHAR,1,0,First PDC entry
KBLK,ADDITIV_CONS_LOG,38,,ADDITIV_CONSUMPTION_LOGIC,CHAR,1,0,Add. Redctn Logic of Earmarked Funds
T8JV,BILLTHRESA,38,,JV_BILL_THRESH_ACTIVE,CHAR,1,0,Bill thresh active
QPMZ,DUMMY_QPMZ_INCL_EEW_PS,38,,DUMMY,CHAR,1,0,
AFIH,AKKNZ,38,,AKKNZ,CHAR,1,0,Category
GLO_FAAT_MD,GLO_IN_PRIOR_YR,38,,GLO_IN_PRIOR_YR,CHAR,1,0,PriorYear or Not for curr. year calc.
OIB01,IDGAS,38,,OIB_IDGAS,CHAR,1,0,Ideal/real
STKO,DUMMY_STKO_INCL_EEW_PS,38,,STKO_INCL_EEW,CHAR,1,0,Ext. Include
T370T,IDMS_TYPE,38,,EAME_IDMS_TYPE,CHAR,1,0,Inspection Level
/SRMSMC/D_S_SUST,WOMEN_OWNED,38,,SSTN_WOMEN_OWNED,CHAR,1,0,Women-Owned Business
MDC_D_PRCROOT,RELIABLE,38,,MDC_PROCESS_RELIABLE,CHAR,1,0,Process Reliable
PRD_S_SCM_MARC,SCM_GES_BST_USE,39,,/SAPAPO/GES_BST_USE,CHAR,1,0,Use Entire Stock
ANKA,INKEN,39,,INKEN,CHAR,1,0,Include Asset
ANLP,XUNUL,39,,XUNULL,CHAR,1,0,Below-Zero Account
TMFK,WKIDSP,39,,WKIDSP,CHAR,1,0,Payment Reference
STKO_DRAFT_V2,BOMISCONFIGURABLE,39,,KBAUS,CHAR,1,0,Configurable BOM
STPO,CADPO,39,,CADPO,CHAR,1,0,CAD Indicator
STPO_DRAFT_V2,ISSUBITEM,39,,UPSKZ,CHAR,1,0,Sub-item indicator
T156,OIJ1BNFFI,39,,OIH_J1B_NFFI,CHAR,1,0,NF/FI creation flag
T156C,XSQTRA,39,,XSQTRA,CHAR,1,0,Transit
MDMA,AUTRU,39,,AUTRU,CHAR,1,0,Reset automatically
EMARC1,PFREI,39,,PFREI,CHAR,1,0,Autom. fixing of plan. orders
KLAH,CLOBK,39,,CLOBK,CHAR,1,0,Required Component
PBUSINESSPLACE,IPICONTRIBUTOR,39,,J_1BIPICONTRIBUTOR,CHAR,1,0,IPI Contributor
VBUP,LSSTA,39,,LSSTA,CHAR,1,0,Ovrl Deliv. Blk Sts
PLKO,QKZRASTER,39,,QKZRASTER,CHAR,1,0,Inspection Points
TCORU,MSDRK,39,,MSDRK,CHAR,1,0,Milestone automatic.
QAMR,ANTEILONI,39,,QNINITIAL,CHAR,1,0,Not Initial
QASR,ANTEILUNI,39,,QNINITIAL,CHAR,1,0,Not Initial
TCA01,FLG_MATCOM,39,,FLG_MATCOM,CHAR,1,0,Check material type  against comp.
ADCP,ID_CATEGORY,39,,AD_ID_CATEGORY,CHAR,1,0,Address ID Category
/SAPAPO/S_LOCPRODWH_ATT,CCIND,39,,/SCWM/PI_CCIND,CHAR,1,0,Cycle Counting Indicator
TDEVC,DCL_ENABLED,39,,PAK_HAS_DCL,CHAR,1,0,Has DCL?
TMZR,SETTL_METHOD,39,,WLF_SETTLEMENT_METHOD,CHAR,1,0,Settlement Procedure
SWWWIHEAD,WI_RESTLOG,39,,SWD_NOLOG,CHAR,1,0,
T438M,VERTR,39,,VERGR,CHAR,1,0,Ord.start in past
TPMUS,ABRV,39,,ABRV,CHAR,1,0,SETR Default
WB2_C_BVTAB,FILL_TOTAL_ANZPU,39,,WB2_FILL_TOTAL_ANZPU,CHAR,1,0,Transfer Bus Volume Total Points
TVKK,KALE,39,,KALE,CHAR,1,0,Maintain appointments
TVLK,PM_ITEM_GEN,39,,LESHP_ITEM_GEN,CHAR,1,0,Gen. pack.matl item
IMPTT,CJUMPI,39,,IVALU,CHAR,1,0,Contains value
MLST,KZ_FAKTP,39,,MLST_FAKTP,CHAR,1,0,Sales document date
FM01,CO_INTEGRATION,39,,FM_CO_INTEGRATION,CHAR,1,0,CO Integrat. Active
TF600,GWALFLG,39,,FC_GWALFLG,CHAR,1,0,Threshold flag
TKB1A,FM_DERIVE_GRANT,39,,PS_DERIVE_GRANT,CHAR,1,0,Derive Grant
DD02L,NONTRP_INCLUDED,39,,DDNONTRANSP_INCLUDED,CHAR,1,0,
T001,XSLTA,39,,XSLTA,CHAR,1,0,No Exch. Rate Diff. When Clearing in LC
T042Z,UMSKZ_SF,39,,UMSKZ_SF,CHAR,1,0,Special G/L Ind. for Supplier Financing
QAPP,KZPTLBEST,39,,QKZPTLBEST,CHAR,1,0,Last inspection
J_1BBRANCH,AUT_ADD_DATA_IMP,39,,J_1BNFE_AUT_ADD_DATA_IMP,CHAR,1,0,Automate Additional Data Imp.
T881,GLFLEX,39,,FAGL_TYPE_GLFLEX,CHAR,1,0,GL Type
VTTK,STLAD,39,,STLAD,CHAR,1,0,Loading End
CKMLPP,XCKMM,39,,CKML_XCKMM,CHAR,1,0,Price Determination Control Changed
TKA01,PCA_ACC_DIFF,39,,PCA_ACCOUNT_VAL_DIFF,CHAR,1,0,Account control transfer valuation diff.
T003,XKOASECC,39,,XKOASECC,CHAR,1,0,Secondary Costs
PS2002,EXPAU,39,,TIM_EXPAU,CHAR,1,0,Explicit breaks
WRPL,SRP_ATPFLG,39,,WSRP_ATPFLG,CHAR,1,0,Run ATP Check
/CPD/D_MP_HDR,CR_RELEVANT,39,,/CPD/PWS_WS_CR_REL,CHAR,1,0,Change Request Relevant
/SAPAPO/MATKEY,BOD_DEPLVL,39,,/SAPAPO/BODDEPLVL,CHAR,1,0,Push Deployment from Supplier
/SAPAPO/MATLWH,VOLIND_FIX,39,,/SCWM/DE_VOLIND_FIX,CHAR,1,0,Fixed
OIB01,RFC_RELEASE,39,,OIB_RELEASE,CHAR,1,0,Release for RFC
MDC_D_PRCROOT,ERASED,39,,MDC_PROCESS_ERASED,CHAR,1,0,Process Erased
CRFH,EWFORM_REF,42,,CF_EFKZR,CHAR,1,0,Reference indicator
SWWWIHEAD,STATUS_EVT,42,,SWW_STAEVT,CHAR,1,0,Event upon status change
T160S,REBEE,42,,SEREK,CHAR,1,0,Final Invoice
KEKO,FREIG,42,,CK_FREIG,CHAR,1,0,Rel. Std Cost Est.
PROP,VBKEZ,42,,VBKEZ,CHAR,1,0,Base fcst. on consump.
PBUSINESSPLACE,COFINSCONTRIBUTOR,42,,J_1BCOFINSCONTRIBUTOR,CHAR,1,0,COFINS Contributor
VBUP,HDALL,42,,/SPE/INB_HDALL_ITM,CHAR,1,0,Delivery Item Not Complete
ADRP,ID_CATEGORY,42,,AD_ID_CATEGORY,CHAR,1,0,Address ID Category
LFM1,BOIND,42,,BOIND,CHAR,1,0,Subseq. sett. index
FPLA,IFRS15_RELEVANCE,42,,IFRS15_RELEVANCE,CHAR,1,0,Relevant for IFRS 15
TKB1A,NO_SRC_CE,42,,KEPSL_NO_SOURCE_COSTELEMENT,CHAR,1,0,Summarize Using Source Cost Element
TMFK,WZLSCHSP,42,,WZLSCHSP,CHAR,1,0,Payment Method
STKO_DRAFT_V2,INDICATORISBOMWITHDATEHISTORY,42,,HISDT,CHAR,1,0,Date hist
STPO_DRAFT_V2,BOMITEMHASFIXEDQUANTITY,42,,FMNGE,CHAR,1,0,Fixed Quantity
T156,XWIPB,42,,CO_WIPB_XWIPB,CHAR,1,0,Mvt Type Allows WIP Batches
T156C,XMKUKK,42,,XMKUKK,CHAR,1,0,Cust.Consig. Transf.
T438M,PREQAPPROVAL,42,,PREQAPPROVAL,CHAR,1,0,Purchase Requisition Handover Required
WB2_C_BVTAB,USE_EXT_NAME_IN_FIELD_COMB,42,,WB2_USE_EXT_NAME_IN_FIELD_COMB,CHAR,1,0,Use External Name in Field Combination
WCOCOH,SETTL_TYPE_CUST,42,,WB2_SETTLEMENT_TYPE_CUSTOMER,CHAR,1,0,Settlement Type Customer
TWPA,TIMEDEP,42,,WRFDE_TIMEDEP,CHAR,1,0,Time-Dep. Assignm. Assortment/Plants
EQUI,KRFKZ,42,,KRFKZ,CHAR,1,0,Referenced config.
SKB1,X_UJ_CLR,42,,X_UJ_CLR,CHAR,1,0,Extended Open Item Management
T8JZ,CRPCAL,42,,JV_CRPCAL,CHAR,1,0,CRP Calculation
MHIS,USERMOD,42,,USERMOD,CHAR,1,0,User scheduling
CRHD,VGM03,42,,AP_VGW_MES,CHAR,1,0,Rule for maintenance
FCLM_BAM_ACLINK2,BS2FQM_MODE,42,,FCLM_BS2FQM_MODE,CHAR,1,0,EoD BS Transfer Mode to Cash
/SAPAPO/S_LOCPRODWH_ATT,BACKFLUSH_PROD,42,,/SCWM/DE_BACKFLUSH_PROD,CHAR,1,0,Backfl. Withdrawal
TCORU,QRMDE,42,,QRMDE,CHAR,1,0,QM results recording
T399X,EBR_ERF,42,,EBR_ERF,CHAR,1,0,Proc. data doc. req.
TVLK,EXCBC,42,,EXCBC,CHAR,1,0,Boycott list check
EMARC3,PRENE,42,,PRENE,CHAR,1,0,Vendor decl. code
AUPO,VKSTP,42,,PRGRS,CHAR,1,0,Date type
QPMK,GRENZUN1NI,42,,QNINITIAL,CHAR,1,0,Not Initial
/SAPAPO/MATL_SPP2_I,INVACU_INDI,42,,/SAPAPO/INVACU_INDI,CHAR,1,0,Indicator for Stock Inaccuracy
TF200,EXT_VERS_ALL_KF,42,,FC_EXT_VERS_ALL_KF,CHAR,1,0,Allow LC: TC: Qty Changes
T001,XEXTB,42,,XEXTB,CHAR,1,0,External CoCode
T005,PRST4,42,,PRST4_005,CHAR,1,0,Check rule for tax code 4
TQ80,KZEILE,42,,KZEILE,CHAR,1,0,Line by line
T881,AVG_ROLLUP,42,,FAGL_TYPE_AVG_ROLLUP,CHAR,1,0,Average Ledger
/S4PPM/TASK,FLG_MAN_REM_WORK,42,,DPR_TV_MAN_REM_WORK,CHAR,1,0,Enter Remain. Work Manually
FAAT_PLAN_VALUES,XUNULL,42,,XUNULL,CHAR,1,0,Below-Zero Account
TKA01,F_OBSOLETE,42,,CO_OBSOLETE_F4,CHAR,1,0,Hide Entry in Input Help
J_1BBRANCH,ICMSCONTRIBUTOR,42,,J_1BICMSCONTRIBUTOR,CHAR,1,0,ICMS Contributor
KNB1,XDEZV,42,,XDEZV,CHAR,1,0,Local Processing
FARR_D_CONTRACT,LIABILITY_POST_MODE,42,,FARR_LIABILITY_POST_MODE,CHAR,1,0,Level for Posting Contract Lia. and Ass.
FARR_D_POB,HAS_BILLING_PLAN,42,,FARR_HAS_BILLING_PLAN,CHAR,1,0,Has Billing Plan
FMCI,DUMMY_FMCIEXT,42,,CHAR1,CHAR,1,0,
/SAPAPO/MATKEY,RESTRICT_INVBAL,42,,/SAPAPO/RESTRICT_INVBAL,CHAR,1,0,Inventory Balancing Not Allowed
BSAK,MANDT,1,X,MANDT,CLNT,3,0,Client
BSAK,BUKRS,2,X,BUKRS,CHAR,4,0,Company Code
BSAK,LIFNR,3,X,LIFNR,CHAR,10,0,Supplier
BSAK,UMSKS,4,X,UMSKS,CHAR,1,0,Sp. G/L Trans.Type
BSAK,UMSKZ,5,X,UMSKZ,CHAR,1,0,Special G/L Ind.
BSAK,AUGDT,6,X,AUGDT,DATS,8,0,Clearing Date
BSAK,AUGBL,7,X,AUGBL,CHAR,10,0,Clearing Document
BSAK,ZUONR,8,X,DZUONR,CHAR,18,0,Assignment
BSAK,GJAHR,9,X,GJAHR,NUMC,4,0,Fiscal Year
BSAK,BELNR,10,X,BELNR_D,CHAR,10,0,Document Number
CRFH,MGFORM_REF,40,,CF_MFKZR,CHAR,1,0,Reference indicator
BSAK,BUZEI,11,X,BUZEI,NUMC,3,0,Item
BSAK,BUDAT,12,,BUDAT,DATS,8,0,Posting Date
BSAK,BLDAT,13,,BLDAT,DATS,8,0,Document Date
BSAK,CPUDT,14,,CPUDT,DATS,8,0,Entry Date
BSAK,WAERS,15,,WAERS,CUKY,5,0,Currency
T156C,XBWESB,40,,XBWESB,CHAR,1,0,Valuated Goods Receipt Blocked Stock
T438M,FKOBS,40,,FKOBS,CHAR,1,0,Activate full confirmation logic
BSAK,XBLNR,16,,XBLNR1,CHAR,16,0,Reference
KLAH,CLMUL,40,,CLMULT,CHAR,1,0,Multiple Selection
PRD_S_SCM_MARC,ESPPFLG,40,,ESPPFLG,CHAR,1,0,Extended Service Parts Planning
BSAK,BLART,17,,BLART,CHAR,2,0,Document Type
VBUK,CMPSA,40,,CMPSA,CHAR,1,0,Static check
VBUP,PDSTA,40,,PDSTA,CHAR,1,0,Proof of delivery status
BSAK,MONAT,18,,MONAT,NUMC,2,0,Posting period
BSAK,BSCHL,19,,BSCHL,CHAR,2,0,Posting Key
/SAPAPO/RES_HEAD,OVERLAP_BUCKETS,40,,/SAPAPO/CRES_OVERLAP_BUCKETS,CHAR,1,0,Cross-Period Activity
TCORU,ERUVG,40,,CO_ERUVG,CHAR,1,0,Confirmed Operations
TMFK,WFDATSP,40,,WFDATSP,CHAR,1,0,Document Date
T399X,NAUCOST,40,,CO_NAUCOST,CHAR,1,0,No automatic costing
QAMR,ANTEILUNI,40,,QNINITIAL,CHAR,1,0,Not Initial
TPMUS,PRWIN,40,,PRWIN,CHAR,1,0,Disp. PrtDlgBox
TQSS1,IMMEDIATE_CHDOC,40,,QIMMEDIATE_CHDOC,CHAR,1,0,Immediate Creation of Change Docs
BSAK,ZUMSK,20,,DZUMSK,CHAR,1,0,Target Sp.G/L Ind.
BSAK,SHKZG,21,,SHKZG,CHAR,1,0,Debit/Credit ind
EMARC1,FFREI,40,,FFREI,CHAR,1,0,Automatic release
EMARC4,EXCISE_TAX_RLVNCE,40,,CMD_PRD_EXCISE_TAX_RLVNCE,CHAR,1,0,Is Excise Tax Relevant
CRHD,VGM01,40,,AP_VGW_MES,CHAR,1,0,Rule for maintenance
PBUSINESSPLACE,SOURE_DANGERGOOD,40,,J_1B_SOURCE_DANGER_GOODS_DATA,CHAR,1,0,Source of Dangerous Goods Data
BSAK,GSBER,22,,GSBER,CHAR,4,0,Business Area
BSAK,TAX_COUNTRY,23,,FOT_TAX_COUNTRY,CHAR,3,0,Tax Country/Region
BSAK,MWSKZ,24,,MWSKZ,CHAR,2,0,Tax Code
ADCP,ADCP_ERR_STATUS,40,,AD_ERR_STATUS,CHAR,1,0,Error Status
ANLP,ANUPD,40,,ANUPD,CHAR,1,0,Change Type
/SAPAPO/S_LOCPRODWH_ATT,CCIND_FIX,40,,/SCWM/PI_CCFIX,CHAR,1,0,Cycle Counting Indicator Fixed
NSDM_S_REFERENCES,CANCELLATION_TYPE,40,,NSDM_CANCELLATION_TYPE,CHAR,1,0,Relevance for Analytics
BSAK,TXDAT_FROM,25,,FOT_TXDAT_FROM,DATS,8,0,Tax Rate Valid-From
STKO_DRAFT_V2,BOMTECHNICALTYPE,40,,TETYP_D,CHAR,1,0,Technical type
T156,MILL_CPCONF,40,,MILL_CPCONF,CHAR,1,0,Copy Characteristic
T160S,RETOU,40,,RETOU,CHAR,1,0,Selection by Returns
WB2_C_BVTAB,EXPLODE_KUNHIER_TYPE,40,,WB2_EXPLODE_KUNHIER_TYPE,CHAR,1,0,Customer Hierarchy Explosion Type
BSAK,DMBTR,26,,DMBTR,CURR,23,2,Amount in Loc. Curr.
DRAW,CM_RELEVANCE,40,,DE_CM_RELEVANCE_FLAG,CHAR,1,0,Relevant for CM
BSAK,WRBTR,27,,WRBTR,CURR,23,2,Amount
BSAK,FCSL,28,,FINS_VFCCUR12,CURR,23,2,Amount in Functional Currency
BSAK,RFCCUR,29,,FINS_CURRFC,CUKY,5,0,Functional Currency
MLST,KZ_FRMST,40,,MLST_FRMST_CHG,CHAR,1,0,Release stop ind.
BSAK,MWSTS,30,,MWSTS,CURR,23,2,LC Tax Amount
AUPO,LIEFW,40,,LIEFW,CHAR,1,0,Delivery phase
QPMK,GRENZOB1NI,40,,QNINITIAL,CHAR,1,0,Not Initial
BSAK,WMWST,31,,WMWST,CURR,23,2,Tax Amount
TKB1A,ADDCURR,40,,ABR_ADDCURR,CHAR,1,0,Currencies/Ledgers
T001,XFDMM,40,,XFDMM,CHAR,1,0,Update MM in CMF
T005,PRST3,40,,PRST3_005,CHAR,1,0,Check rule for tax code 3
BSAK,LWSTS,32,,LWSTS,CURR,23,2,Tax in Reporting Currency
BSAK,BDIFF,33,,BDIFF,CURR,23,2,Valuation Difference
BSAK,BDIF2,34,,BDIF2,CURR,23,2,Valuation Difference 2
BSAK,SGTXT,35,,SGTXT,CHAR,50,0,Text
BSAK,PROJN,36,,PROJN,CHAR,16,0,not in use
J_1BBRANCH,PISCONTRIBUTOR,40,,J_1BPISCONTRIBUTOR,CHAR,1,0,PIS Contributor
BSAK,AUFNR,37,,AUFNR,CHAR,12,0,Order
KBLK,WF_START,40,,WF_START,CHAR,1,0,Start Workflow
T881,XLEADING,40,,FAGL_FLAG_LEADING,CHAR,1,0,Leading Ledger
BSAK,ANLN1,38,,ANLN1,CHAR,12,0,Asset
BSAK,ANLN2,39,,ANLN2,CHAR,4,0,Sub-number
BSAK,EBELN,40,,EBELN,CHAR,10,0,Purchasing Document
CKMLPP,XCLEAN,40,,CKML_XCLEAN,CHAR,1,0,Postings for Period Have Been Reversed
BSAK,EBELP,41,,EBELP,NUMC,5,0,Item
BSAK,SAKNR,42,,SAKNR,CHAR,10,0,G/L Account
BSAK,HKONT,43,,HKONT,CHAR,10,0,G/L Account
BSAK,FKONT,44,,FIPLS,NUMC,3,0,Financial Budget
BSAK,FILKD,45,,FILKD,CHAR,10,0,Branch account
BSAK,ZFBDT,46,,DZFBDT,DATS,8,0,Baseline Payment Dte
BSAK,ZTERM,47,,DZTERM,CHAR,4,0,Terms of Payment
BSAK,ZBD1T,48,,DZBD1T,DEC,3,0,Days 1
EINA,DUMMY_EINA_INCL_EEW_PS,40,,EINA_INCL_EEW,CHAR,1,0,Ext. Include
ASMD,/SAPBOQ/MITEM,40,,/SAPBOQ/MITEM,CHAR,1,0,Main Item
BSAK,ZBD2T,49,,DZBD2T,DEC,3,0,Days 2
FARR_D_CONTRACT,HAS_TM_POB,40,,FARR_HAS_TM_POB,CHAR,1,0,Has Time-Based Performance Obligations
FARR_D_POB,INVOICE_EFFECT_TYPE,40,,FARR_INVOICE_EFFECT_TYPE,CHAR,1,0,Invoice Effect on Price
BSAK,ZBD3T,50,,DZBD3T,DEC,3,0,Days Net
BSAK,ZBD1P,51,,DZBD1P,DEC,5,3,CD Percentage 1
BSAK,ZBD2P,52,,DZBD2P,DEC,5,3,CD Percentage 2
BSAK,SKFBT,53,,SKFBT,CURR,23,2,CD Base
WRPL,SRP_RLTFLG,40,,WSRP_RLTFLG,CHAR,1,0,Include replen. lead-time with ATP check
BSAK,SKNTO,54,,SKNTO,CURR,23,2,Cash Discount Amount
BSAK,WSKTO,55,,WSKTO,CURR,23,2,CD Amount
BSAK,ZLSCH,56,,DZLSCH,CHAR,1,0,Payment Method
BSAK,ZLSPR,57,,DZLSPR,CHAR,1,0,Payment block
BSAK,ZBFIX,58,,DZBFIX,CHAR,1,0,Fixed
BSAK,HBKID,59,,HBKID,CHAR,5,0,House Bank
BSAK,BVTYP,60,,BVTYP,CHAR,4,0,Part.bank type
BSAK,REBZG,61,,REBZG,CHAR,10,0,Invoice Reference
BSAK,REBZJ,62,,REBZJ,NUMC,4,0,Fiscal Year
BSAK,REBZZ,63,,REBZZ,NUMC,3,0,Item
BSAK,SAMNR,64,,SAMNR,NUMC,8,0,Collective Invoice
BSAK,ZOLLT,65,,DZOLLT,CHAR,8,0,Customs Tariff No.
/CPD/D_MP_HDR,OVERALL_RISK,40,,/CPD/PWS_WS_PROJ_RISK,CHAR,1,0,Overall Project Risk
/CPD/S_MP_HDR_Q,/CPD/MP_DUMMY_INCL_EEW_PS,40,,/CPD/DUMMY_INCL_EEW,CHAR,1,0,
BSAK,ZOLLD,66,,DZOLLD,DATS,8,0,Cust. Date
BSAK,LZBKZ,67,,LZBKZ,CHAR,3,0,SCB Indicator
BSAK,LANDL,68,,LANDL,CHAR,3,0,Supply Ctry/Reg
/SAPAPO/MATKEY,EXCL_EXPEDITE,40,,/SAPAPO/EXCLEXP,CHAR,1,0,Excl. from Express Shipm.
BSAK,DIEKZ,69,,DIEKZ,CHAR,1,0,Service Indicator
BSAK,MANSP,70,,MANSP,CHAR,1,0,Dunning Block
/SRMSMC/D_S_SUST,MINORITY_OWNED,40,,SSTN_MINORITY_OWNED,CHAR,1,0,Minority-Owned Business
BSAK,MSCHL,71,,MSCHL,CHAR,1,0,Dunning Key
BSAK,MADAT,72,,MADAT,DATS,8,0,Last Dunned
BSAK,MANST,73,,MAHNS_D,NUMC,1,0,Dunning Level
BSAK,MABER,74,,MABER,CHAR,2,0,Dunning Area
BSAK,XNETB,75,,XNETB,CHAR,1,0,Net document type
BSAK,XANET,76,,XANET,CHAR,1,0,
BSAK,XCPDD,77,,XCPDD,CHAR,1,0,Individ. Set
BSAK,XESRD,78,,XESRD,CHAR,1,0,
NSDM_S_REFERENCES,REVERSAL_MOVEMENT,41,,XSTBW,CHAR,1,0,Rev. mvmnt type ind.
BSAK,XZAHL,79,,XZAHL,CHAR,1,0,Payment Transaction
BSAK,MWSK1,80,,MWSKX,CHAR,2,0,Tax Code
STPO_DRAFT_V2,FIXEDQUANTITY,41,,FMNGE,CHAR,1,0,Fixed Quantity
T093,XAFABER,41,,X_AFABER,CHAR,1,0,Derived Depreciation Area as Real Area
T156C,XMSLBU,41,,XMSLBU,CHAR,1,0,SC Stock in Transfer
WB2_C_BVTAB,BUSVOLTAB_USES_DDL_SOURCE,41,,WB2_BUSVOLTAB_USES_DDL_SOURCE,CHAR,1,0,Business Volume Table Uses DDL Source
BSAK,TXDAT_FROM1,81,,FOT_TXDAT_FROMX,DATS,8,0,Tax Rate Valid-From (Tax Backpack)
BSAK,TAX_COUNTRY1,82,,FOT_TAX_COUNTRYX,CHAR,3,0,Tax Ctry/Reg for Tax Breakdown
MDMA,KZKFK,41,,KZKFK,CHAR,1,0,Correction factors
EINE,MTXNO,41,,MTXNO,CHAR,1,0,No Material Text
BSAK,DMBT1,83,,DMBTX,CURR,23,2,Amount
CRHD,VGM02,41,,AP_VGW_MES,CHAR,1,0,Rule for maintenance
FCLM_BAM_AMD,UPLOAD_BS_FLAG,41,,FCLM_BAM_UPLOAD_INTRADAY_FLG,CHAR,1,0,Upload of Intraday Statements
BSAK,WRBT1,84,,WRBTX,CURR,23,2,Amount
