ElementName,DataType,Length,Decimals,TextLabel
BRTYP,CHAR,000002,000000,Amount Rule Type
BU_DATA_CTRLR_DERIVED,CHAR,000001,000000,DC Derivation Indicator
CHML_CMPLNC_RLVNCE_IND,CHAR,000001,000000,Chemical Compliance Relevance Indicator
CO_RBEST,NUMC,000003,000000,PO Category
CO_REFBTYP,NUMC,000003,000000,Reference Document Category
CRMT_ELIGIBLE_HIERARCHY_TYPE,CHAR,000002,000000,Auth. SP Hier. Cat.
J_1BINDUS2,CHAR,000002,000000,Bus. Place CFOP Cat.
J_1BTAXSIT,CHAR,000001,000000,Tax situation ICMS
FAA_COMP_CODE_STATUS,NUMC,000001,000000,Company Code Status
FCO_AVC_PROFILE_TYPE,CHAR,000002,000000,Bdgt Availy Ctrl Prfl Type
LEDNR,CHAR,000002,000000,Ledger
FINS_CO_BEKNZ,CHAR,000001,000000,Dr/Cr Ind. (Origin)
MMPUR_D_SOURCE_SYS,CHAR,000010,000000,Connected System ID
HP_ATTRIBUTE_DATA_TYPE,CHAR,000004,000000,Attribute Data Type
PERBZ_LD,CHAR,000003,000000,Settlement Type
PK_LOADING_POINT,CHAR,000020,000000,Loading Point
SDBIL_FLEXCANC_ROUTINE_NO,NUMC,000007,000000,Flex. Doc. Cancel. Routine
SDBIL_FLEXNUM_ROUTINE_NO,NUMC,000007,000000,Flexible Doc. No. Routine
SDSLS_FLEXNUM_ROUTINE_NO,NUMC,000007,000000,Flexible Sales Doc. No. Routine
SGT_DEFSC,CHAR,000040,000000,Default Stock Segment
/CPD/PWS_WS_ORG_UNIT_KEY,CHAR,000020,000000,OrganizationUnitKey
/CPD/SHORT_TEXT,CHAR,000040,000000,Customer Project Name
WRF_MATGRP_TEXTLG,CHAR,000040,000000,Name in Upper-Case
/SAPAPO/KIT_SHDN_PRF,CHAR,000012,000000,Profile ID  Kit-to-Stock Shutdown
/SAPAPO/MATNR_RMATP_PB,CHAR,000040,000000,Reference Product for Package Building
/SAPAPO/PINV_REASON_P,CHAR,000002,000000,Location Exclusion Reason
/SAPAPO/PRF_RRF_TS,CHAR,000020,000000,Profile Repairable Returns Fcst Based TS
/SAPAPO/SEASPULLPRF_ID,CHAR,000020,000000,Profile for Anticipated Demand Coverage
/SAPAPO/SPP_SR_ID_P,CHAR,000010,000000,Stability Rule DRP
/SAPAPO/SSD_PRF_ID_P,CHAR,000012,000000,Profile ID: Supplier Shutdown
/SCMB/MO_PROFILE_ID,CHAR,000020,000000,Product Orientation Profile
ACEPS_BRF_FUNCTION_CO,CHAR,000032,000000,AccDet. BRF+ Function
ACE_ACCDET_TABNAME,CHAR,000016,000000,Name of Table for Acc. Determination
ACR_ITEM_TYPE,CHAR,000011,000000,Accrual Item Type
APOC_FORM_TEMPLATE_ID,CHAR,000030,000000,Form Template ID
ATM_DE_ATTRIB_EXT_SERVICE_NAME,CHAR,000040,000000,Resp. Def. External Service Name
ATM_DE_ATTRIB_SERVICE_VERSION,NUMC,000004,000000,Resp. Def. Service Version
ATM_DE_ATTRIB_SRVC_NAMESPACE,CHAR,000010,000000,Resp. Def. Service Namespace
AUTHOR3,CHAR,000012,000000,Person Responsible
BTCEVENTID,CHAR,000032,000000,Background Processing Event
FARR_RECON_KEY,CHAR,000014,000000,Revenue Reconciliation Key
FCLM_BAM_ACC_NUM,CHAR,000040,000000,Account Number
LE_RESOURCENAME_CID,CHAR,000040,000000,Receiving Resource
LE_RESOURCENAME_SID,CHAR,000040,000000,Resource
FSH_CPROD_ORD,CHAR,000012,000000,Combined Production Order
PIC_PICNUM_SUS,CHAR,000040,000000,Supersession chain number
SRM_CONTRACT_ID,CHAR,000010,000000,Central Contract
TPM_CTY_GP1,CHAR,000003,000000,Group 1
TPM_CTY_GP2,CHAR,000003,000000,Group 2
USALIAS,CHAR,000040,000000,User ID alias
/IAM/PRIORITY,CHAR,000003,000000,Priority
WRF_CATSTRATEGY,CHAR,000020,000000,Strategy
WRF_CDT_REF,CHAR,000018,000000,Reference Node
WRF_REF_TREE_LEVEL,NUMC,000002,000000,Hierarchy Level
WRF_RESP,CHAR,000020,000000,Responsibility
XUSTART,CHAR,000030,000000,Start menu
/SAPAPO/STRA1,CHAR,000002,000000,Requirement Strategy
AD_COUNTY,CHAR,000040,000000,County
AD_SO_KEY,CHAR,000010,000000,SAP-Office key
AD_TOWNSHIP,CHAR,000040,000000,Township
CNLDST_APPLIC,CHAR,000002,000000,Application ID
CNLDST_OBJECT,CHAR,000002,000000,Object Identifier
CRM_COND_PURPOSE,CHAR,000004,000000,Condition Function
FARR_DEFERRAL_METHOD,CHAR,000001,000000,Deferral Method
FCO_SOLUTION_ORDER_ID,CHAR,000010,000000,Solution Order
MDC_BUSINESS_SYSTEM,CHAR,000060,000000,Source System
MDG_BUSINESS_SYSTEM,CHAR,000060,000000,Business System
MPE_SASNAME_OA_CUST,CHAR,000040,000000,SAS for Operation Activity
MPE_SASNAME_SFIOA_NOSIMGROUP,CHAR,000040,000000,SAS: Serialized Prod
MPE_SASNAME_SFIOA_SIMGROUP,CHAR,000040,000000,SAS: Serialized Prod in Sim Group
FSH_CPLND_ORD,CHAR,000012,000000,Combined Planned Order
GKONT,CHAR,000010,000000,Offsetting Account
PFM_01ACTIVIDADE,CHAR,000003,000000,Activity
PFM_01MINISTERIO,CHAR,000002,000000,Ministry
PFM_01SEC_ESTADO,CHAR,000001,000000,Secretary of State
PFM_01SUBDIVISAO,CHAR,000002,000000,Subdivision
RMXTE_TRIALID,CHAR,000012,000000,Trial Number
TROBJTYPE,CHAR,000004,000000,Object Type
UCCHECK,CHAR,000001,000000,ABAP Version
/IAM/ACT_PARTY_DET_APPL,CHAR,000030,000000,Appl. ActyPartn. Det
/IAM/ISS_PARTY_DET_APPL,CHAR,000030,000000,Appl. Iss. Partn.Det
WGHIE,CHAR,000018,000000,MatGrHier
WRF_CATROLE,CHAR,000020,000000,Role
WRF_CHARSTC1,CHAR,000018,000000,Characteristic Value 1
WRF_CHARSTC2,CHAR,000018,000000,Characteristic Value 2
WRF_CHARSTC3,CHAR,000018,000000,Characteristic Value 3
WRF_MATGRP_TEXT,CHAR,000040,000000,Description
WRF_MATGRP_TEXT2,CHAR,000040,000000,Description
/SAPAPO/EOQ_L_REAS,CHAR,000002,000000,Locking reason for EOQ/SFT calculation
/SAPAPO/EOQ_L_REAS_VCP,CHAR,000002,000000,Locking reason for EOQ/SFT Calc. VCL
/SAPAPO/PRF_ID_EP_MAXVAL_P,CHAR,000020,000000,Profile for Max.Vals for Approval: ID
/SCMB/SCU_TYPE,CHAR,000004,000000,SCU Display Type
/SCWM/DE_HGHTIND,CHAR,000004,000000,Height Indicator
/SCWM/DE_LGTHIND,CHAR,000004,000000,Length Indicator
/SCWM/DE_QINB_PROC,CHAR,000001,000000,Inbound Inspection Process
/SCWM/DE_REM_STRA,CHAR,000004,000000,Stock Removal Control
/SCWM/DE_REM_STRA_PLAN,CHAR,000004,000000,Planned Stock Removal ID
/SCWM/DE_VOLIND,CHAR,000004,000000,Volume Indicator
/SCWM/DE_WDTHIND,CHAR,000004,000000,Width Indicator
/SCWM/DE_WGHTIND,CHAR,000004,000000,Weight Indicator
/VSO/R_QUAN_UNIT,UNIT,000003,000000,VSO Unit of Measure
APOC_EMAIL_TEMPLATE,CHAR,000030,000000,Email Template ID
APOC_PRINT_QUEUE,CHAR,000032,000000,Print Queue Name
CMFU_PROFIL,CHAR,000008,000000,Profile
CRMT_TEMPLATE_NAME,CHAR,000064,000000,Template
CRMT_TEMPLATE_TYPE,CHAR,000001,000000,Template Type
DDSHDIATYP,CHAR,000001,000000,Dialog type
DISVF,CHAR,000001,000000,MRP Procedure
EF_GROUP_NUMBER,NUMC,000010,000000,Grouping Number
INVTP_PS,CHAR,000002,000000,Invoice Type
FC_CACTA,CHAR,000001,000000,Business application
FC_SITEMSD,NUMC,000002,000000,Sender Field for Subitem
LVS_TRART,CHAR,000001,000000,Shipment Type
LXYRD_PLCTY,CHAR,000002,000000,Physical Loc. Type
FINS_PAR_RECNNR,CHAR,000013,000000,Partner Contract Number
FINS_PAR_SEMPSL,CHAR,000005,000000,Partner Settlement Unit
FINS_PAR_SGENR,CHAR,000008,000000,Partner Building
FINS_PAR_SGRNR,CHAR,000008,000000,Partner Land
FINS_PAR_SMENR,CHAR,000008,000000,Partner Rent. Unit
MAUEH,UNIT,000003,000000,Breakdown durtn unit
FM_FEE_SCHED,CHAR,000004,000000,Fee Schedule
MOPGK,CHAR,000001,000000,ESG Time quota types
MSR_REFUND_CONTROL,CHAR,000001,000000,Refund Control
FSH_QD_PROFILE,CHAR,000018,000000,Quantity Distribution Profile
FSH_SNST_STATUS,CHAR,000002,000000,Snapshot Status
FSH_VASS_KALSM,CHAR,000006,000000,Determination Procedure
FSH_VAS_KALSM,CHAR,000006,000000,Determination Procedure
PFM_01CAPITULO,CHAR,000002,000000,Chapter
PFM_01DIVISAO,CHAR,000002,000000,Business area
PFM_BELNR_RGR,CHAR,000010,000000,No.replenishment form receipt document
PRBME,UNIT,000003,000000,Product group unit
PRESS_UNIT,UNIT,000003,000000,Unit of Pressure
QALT_ALT_UNIT,UNIT,000003,000000,Partial Lot Alternative Quantity Unit
QTSKTIMEBASEDEFFORTUOM,UNIT,000003,000000,Unit
REB_UNIT,UNIT,000003,000000,Unit of measure
TEMP_UNIT,UNIT,000003,000000,Temperature unit
TNDR_LDLU,UNIT,000003,000000,UoM for load length
VERFE_WWS,UNIT,000003,000000,Sales area unit
/BEV1/RPBEZME,UNIT,000003,000000,Base Unit of Measure
WB2_TOTAL_GEWEI,UNIT,000003,000000,Unit of Weight for Total Weight
WB2_TOTAL_PUNEI,UNIT,000003,000000,Points Unit for Total Points
WB2_TOTAL_VOLEH,UNIT,000003,000000,Volume Unit for Total Volume
WB2_TOTAL_WFKME,UNIT,000003,000000,Unit of Measure for Total Quantity
/CWM/ACT_UOM,UNIT,000003,000000,Parallel UoM
/CWM/MEINS_SID,UNIT,000003,000000,Parallel UoM SID
/CWM/TGT_UOM,UNIT,000003,000000,Parallel UoM
/DMBE/EM_INVOICEUOM,UNIT,000003,000000,Invoice UoM
W_MEAUF,UNIT,000003,000000,Allocation tble unit
W_MEINS,UNIT,000003,000000,Base unit of measure
W_MELAK,UNIT,000003,000000,Logistics unit
W_MELOG,UNIT,000003,000000,Logistics unit
W_MELRA,UNIT,000003,000000,Logistics unit
/SAPAPO/HEIGHT_NONFLAT_UOM,UNIT,000003,000000,UoM of Absolute Height Threshold
/SAPAPO/TOP_LOAD_FULL_UOM,UNIT,000003,000000,UoM of Maximum Top Load on Full Package
/SCMB/DE_LOGUNIT,UNIT,000003,000000,Logistics Unit of Measure
/SCWM/DE_PUOM,UNIT,000003,000000,Preferred Unit of Measure
/VSO/R_PAL_UNIT_L,UNIT,000003,000000,PKM Length Unit
AOBDAUEH,UNIT,000003,000000,Relationship unit
AP_PARUNIT,UNIT,000003,000000,Unit
BEMEH,UNIT,000003,000000,1st Unit
BRGMEINH,UNIT,000003,000000,Unit of Measure
CF_BASEH,UNIT,000003,000000,Base Unit of Measure
CF_DAUEH,UNIT,000003,000000,PRT Usage Duration Unit
CF_PARUNIT,UNIT,000003,000000,Unit
CHAME,UNIT,000003,000000,Batch unit of issue
CK_MESUMM,UNIT,000003,000000,Unit of Measure
COMT_VOLUME_UNIT,UNIT,000003,000000,Volume Unit
COMT_WEIGHT_UNIT,UNIT,000003,000000,Unit of Weight
CO_AUFME,UNIT,000003,000000,Order unit of meas.
CRES_BUFFERTIME_UNIT,UNIT,000003,000000,Unit of Measurement
CRES_MIN_OVERLAP_UNIT,UNIT,000003,000000,Unit of Measurement
CRMT_PROCESS_QTY_UNIT,UNIT,000003,000000,Sales Unit
DTMEG,UNIT,000003,000000,Weight unit
DTMEV,UNIT,000003,000000,Volume unit
IMRC_DSP_UNIT,UNIT,000003,000000,Tolerance Unit
IMRC_MRNGU,UNIT,000003,000000,MeasurmntRangeUnit
INT_TOCD_OFFSET_UNIT,UNIT,000003,000000,Internal Transfer of Control Offset Unit
EXT_TOCD_OFFSET_UNIT,UNIT,000003,000000,External Transfer of Control Offset Unit
J_3GVERMEIN,UNIT,000003,000000,Unit/meas. settl.
KAPBASIS,UNIT,000003,000000,Capacity Base Unit
KONMS,UNIT,000003,000000,Scale Unit of Meas.
FCOM_LOT_SIZE_UNIT,UNIT,000003,000000,Lot Size Unit
LD_EX_UNIT,UNIT,000003,000000,Exec. time unit
LEIEH,UNIT,000003,000000,Activity unit
FINS_RIUNIT,UNIT,000003,000000,Inventory Unit of Measure
MEDST,UNIT,000003,000000,Distance UoM
MEINH_FRMD,UNIT,000003,000000,Order unit
MEIZT,UNIT,000003,000000,UoM-travelling times
MNGEINH,UNIT,000003,000000,Unit of Measure
MSEHI,UNIT,000003,000000,Internal UoM
MSEHI_WS,UNIT,000003,000000,UoM of characteristic
MSSIE,UNIT,000003,000000,SI unit
OIB_BSDNEH,UNIT,000003,000000,Density UoM
OIB_BSHVEH,UNIT,000003,000000,Heat. value UoM
OIB_BSTEH,UNIT,000003,000000,Base temp. unit
OII_FRTUN,UNIT,000003,000000,UoM flow rate
OII_SPVUN,UNIT,000003,000000,Volume per height UoM
OII_TIMUN,UNIT,000003,000000,UoM time
OII_TMPUN,UNIT,000003,000000,UoM temperature
GEINH,UNIT,000003,000000,Total Quantity Unit
HUNIT,UNIT,000003,000000,SchedIntervalUnit
PRCT_COND_UOM,UNIT,000003,000000,Condition Unit
QMGEIN,UNIT,000003,000000,Unit of Measure
QPHYSPRME,UNIT,000003,000000,Sample Unit of Meas.
QPPMEINH,UNIT,000003,000000,Inspection Point UoM
QPVP_QMASSEH_QLTV,UNIT,000003,000000,Unit of Measurement
QPVP_QMASSEH_QNTV,UNIT,000003,000000,Unit of Measurement
SES_UOM,UNIT,000003,000000,SES Unit of Measure
SSTN_GHG_SCOPE1_UN,UNIT,000003,000000,Scope 1 Unit
SSTN_GHG_SCOPE2_UN,UNIT,000003,000000,Scope 2 Unit
SSTN_GHG_SCOPE3_UN,UNIT,000003,000000,Scope 3 Unit
SSTN_RENEWABLE_ENERGY_UNIT,UNIT,000003,000000,Renewable Energy Consumption Unit
SSTN_TOTAL_ENERGY_CONSUMED_UN,UNIT,000003,000000,Total Energy Consumption Unit
SSTN_WASTE_HZD_UNIT,UNIT,000003,000000,Hazardous Waste Unit
SSTN_WASTE_NON_HZD_UNIT,UNIT,000003,000000,Non-Hazardous Waste Unit
SSTN_WASTE_RECYCLED_UN,UNIT,000003,000000,Waste Recycled Unit
SSTN_WATER_CONSUMPTION_UN,UNIT,000003,000000,Water Consumption Unit
SSTN_WATER_RECYCLED_UN,UNIT,000003,000000,Water Recycled Unit
STADIS,UNIT,000003,000000,Stats distance unit
STAGEW,UNIT,000003,000000,Stats weight unit
STAVOL,UNIT,000003,000000,Statistics vol. unit
TBA_PHYSCOMM_UOM,UNIT,000003,000000,Unit of Measure
UNIT_POWER,UNIT,000003,000000,Power unit
VALUM,UNIT,000003,000000,Valuation Unit
VGWRTAR,UNIT,000003,000000,Work Unit
/CWM/CK_MEINH_BEW,UNIT,000003,000000,Valuation Unit of Meas.
/CWM/VALUM,UNIT,000003,000000,Valuation UoM
WRUNIT_OLD,UNIT,000003,000000,
/SAPAPO/CRES_UNIT,UNIT,000003,000000,Unit of Meas. (Time)
/SAPAPO/GEWEI,UNIT,000003,000000,Unit of Weight
/SAPAPO/LOC_STORCAPA_UNIT,UNIT,000003,000000,Unit: Storage Capacity
/SAPAPO/LSUOM,UNIT,000003,000000,Lot Size Unit
/SCMTMS/TEMP_UOM,UNIT,000003,000000,Temperature UoM
BMEIH,UNIT,000003,000000,Order quantity unit
CIFMAXDUOM,UNIT,000003,000000,Unit of Measurement
CIFQQTIMEUOM,UNIT,000003,000000,Time Unit
CK_MEINH_BEW,UNIT,000003,000000,Valuation Unit of Meas.
COMT_PRODUCT_BASE_UOM,UNIT,000003,000000,Base Unit of Measure
CRES_RATE_QUNIT,UNIT,000003,000000,Unit of Measure
CRES_RATE_TUNIT,UNIT,000003,000000,Time Unit
CRES_STORAGE_UNIT,UNIT,000003,000000,Stock Unit
CRMT_PR_DURATION_UOM,UNIT,000003,000000,Unit
CRMT_SRV_CONF_TIME_UNIT,UNIT,000003,000000,Time Unit
CRMT_SRV_DURATION_UOM,UNIT,000003,000000,Unit
CS_MESTK,UNIT,000003,000000,Unit 'piece'
DPR_TV_TIME_UNIT_MANUAL,UNIT,000003,000000,Unit for Costs/Revs
IMPMA,UNIT,000003,000000,2nd Supplem. Unit
EHTBG,UNIT,000003,000000,Start Date Unit
EHTEN,UNIT,000003,000000,End Date Unit
KBLPRMEN,UNIT,000003,000000,Price Unit
FARR_DURATION_UNIT,UNIT,000003,000000,Duration Unit
FARR_QUANTITY_UNIT,UNIT,000003,000000,Unit of Measure
LACD_UOM,UNIT,000003,000000,Unit of Measure for Final Due Date
FCO_MEINH,UNIT,000003,000000,UoM CO Valuation Quantity
MEINH_SERV,UNIT,000003,000000,Unit of measure
MSR_REPLACED_UNIT,UNIT,000003,000000,Replaced Qty UoM
FSL_UNIT,UNIT,000003,000000,Unit of Measurement
OIB_BPRESHEH,UNIT,000003,000000,Bpres. h. value unit
OIB_BPRESVEH,UNIT,000003,000000,Bpres. vol. unit
OIB_BSTMPHEH,UNIT,000003,000000,Btemp. h. value unit
OIB_BTMPVPEH,UNIT,000003,000000,Btemp. vpres. unit
OII_DNSUN,UNIT,000003,000000,Density UoM
GRMEN,UNIT,000003,000000,Scale Unit
QMERUECKL,UNIT,000003,000000,ResSampleUnitOfMeas
QMIWA,CUKY,000005,000000,Currency
QMWAERS,CUKY,000005,000000,Currency Key
QUNITFLBEW,UNIT,000003,000000,Unit
REB_CURR,CUKY,000005,000000,Currency
ROAME,UNIT,000003,000000,Var-size item unit
TNDR_ACTC,CUKY,000005,000000,Currency
TNDR_MAXC,CUKY,000005,000000,Currency
VT_QUANTITY_UNIT_KK,UNIT,000003,000000,Unit of Measure
WAERS_CM,CUKY,000005,000000,Currency
WAERS_V,CUKY,000005,000000,Statistics Currency
/CPD/PFP_EFFORT_UNIT,UNIT,000003,000000,Effort unit
/IAM/DEF_QTY_UNIT,UNIT,000003,000000,Def. Quantity Unit
WPYCUR_P1,CUKY,000005,000000,Payt Crcy Supplier
WPYCUR_P2,CUKY,000005,000000,Payt Crcy Customer
WSRP_DEFQTUNIT,UNIT,000003,000000,Default Unit of Measure
WSRP_MAMIQTUNIT,UNIT,000003,000000,Unit of Measure for Quantity
WSRP_SCHME,UNIT,000003,000000,Unit of Measure for Increment
WSTWAE,CUKY,000005,000000,Statistics Currency
WZOCU,CUKY,000005,000000,Currency
W_WAERA,CUKY,000005,000000,Sales currency
/S4PPM/TV_DURATION_UNIT,UNIT,000003,000000,Time Unit
/SAPAPO/COM_TIME_UNIT,UNIT,000003,000000,Time Unit
/SAPAPO/HUNIT,UNIT,000003,000000,UoM: HandlCap in GR
/SAPAPO/HUNIT_OUT,UNIT,000003,000000,UoM: HandlCap in GI
/SAPAPO/TRPCR_TIME_UNIT,UNIT,000003,000000,Time unit
/SAPAPO/VOLEH,UNIT,000003,000000,Unit of Volume
/SCWM/DE_CWUNIT,UNIT,000003,000000,Valuation Unit
ALLOWED_UOM,UNIT,000003,000000,Unit of meas.for allowed total weight
BSTWA,CUKY,000005,000000,Order currency
CKML_MEINS,UNIT,000003,000000,Unit of Measure
CRES_CAPACITYV_UNIT,UNIT,000003,000000,Unit
CRMT_QUANTITY_UNIT,UNIT,000003,000000,Unit of Measure
CRMT_REF_CURRENCY,CUKY,000005,000000,Reference Currency
CURHA,CUKY,000005,000000,Hard Currency
CURIN,CUKY,000005,000000,Index-Based Currency
CY_KEINH,UNIT,000003,000000,Capacity Unit
DZEIEH,UNIT,000003,000000,Unit
INV_CURR_KK,CUKY,000005,000000,Inv. Target Currency
KAPAZIT_VM_UNIT,UNIT,000003,000000,Av. cap. unit
FC_GWALCUR,CUKY,000005,000000,Group currency
FC_GWRLCUR,CUKY,000005,000000,Group currency
LC_RKCUR,CUKY,000005,000000,Group currency
FC_NGALCUR,CUKY,000005,000000,Group currency
FC_NGRLCUR,CUKY,000005,000000,Group currency
FM_WAERS,CUKY,000005,000000,FM Area Currency
MSR_CMR_UNIT,UNIT,000003,000000,CMR Unit of Measure
MWAER,CUKY,000005,000000,Standard currency
OII_LENUN,UNIT,000003,000000,Length UoM
OII_MASUN,UNIT,000003,000000,UoM mass
OII_VOLUN,UNIT,000003,000000,Volume UoM
GRWCU,CUKY,000005,000000,Currency
Q_UNUSEDCUKY,CUKY,000005,000000,Dummy
SSTN_SUPPLIER_CURRENCY,CUKY,000005,000000,Currency
USRCUKY,CUKY,000005,000000,User field unit
WAERS_005,CUKY,000005,000000,Reporting Currency
WB2_WAERS_BV,CUKY,000005,000000,Currency from Business Volume
WB2_WCOCOF_HWAERS,CUKY,000005,000000,Local Currency
/CPD/PFP_CURRENCY,CUKY,000005,000000,Plan Currency
/CPD/PWS_WS_CURC,CUKY,000005,000000,Currency
/SAPNEA/J_SC_CURRENCY,CUKY,000005,000000,Currency
/SRMSMC/SUPPLIER_CURRENCY,CUKY,000005,000000,Currency
BP_INC_CUR,CUKY,000005,000000,Currency
BU_CURRID,CUKY,000005,000000,Curr.
CDCUKY,CUKY,000005,000000,CUKY
JSUG_SC_CURRENCY,CUKY,000005,000000,Currency
KKTWAER,CUKY,000005,000000,ItemForeignCurrency
KZWRS,CUKY,000005,000000,Group Currency
FC_GROUP_CURR,CUKY,000005,000000,Group Currency of Cons. Vers.
FINCS_UI_GCURR,CUKY,000005,000000,Group Currency
FSFND_CURR,CUKY,000005,000000,Currency
NSDM_ANALYTIC_CURRENCY,CUKY,000005,000000,Analytical Currency of Warehouse Stock
POSWS,CUKY,000005,000000,POS Currency
RKE_WAERS,CUKY,000005,000000,Op. concern currency
STACUR,CUKY,000005,000000,Stst currency unit
UKM_SGM_CURRENCY,CUKY,000005,000000,Currency
WB2_FIELD_MATNR,CHAR,000030,000000,Material Field Name
WKWAE,CUKY,000005,000000,Currency of allocated value contract
WRF_POTB_CURRENCY,CUKY,000005,000000,OTB Currency
ABWAE,CUKY,000005,000000,Settlement currency
BP_BAL_CUR,CUKY,000005,000000,Balance Sheet Currency
DDLCU_KK,CUKY,000005,000000,Currency
FAA_MD_ORG_ACQ_CURR,CUKY,000005,000000,Original Acquisition Currency
FARR_COST_CURK,CUKY,000005,000000,Cost Currency
FINS_CO_OCUR,CUKY,000005,000000,CO Object Currency
FINS_CURR1,CUKY,000005,000000,Freely Defined Currency 1
FINS_CURR2,CUKY,000005,000000,Freely Defined Currency 2
FINS_CURR3,CUKY,000005,000000,Freely Defined Currency 3
FINS_CURR4,CUKY,000005,000000,Freely Defined Currency 4
FINS_CURR5,CUKY,000005,000000,Freely Defined Currency 5
FINS_CURR6,CUKY,000005,000000,Freely Defined Currency 6
FINS_CURR7,CUKY,000005,000000,Freely Defined Currency 7
FINS_CURR8,CUKY,000005,000000,Freely Defined Currency 8
FINS_CURRFC,CUKY,000005,000000,Functional Currency
FINS_CURRH,CUKY,000005,000000,Company Code Currency
FINS_CURRK,CUKY,000005,000000,Global Currency
FINS_CURRT,CUKY,000005,000000,Balance Transaction Currency
FINS_CURRW,CUKY,000005,000000,Transaction Currency
FWAER,CUKY,000005,000000,Foreign Currency
OWAERS,CUKY,000005,000000,Object currency
SETCLSFLD,CHAR,000030,000000,Reference Field
STFNA,CHAR,000030,000000,Field name
WB2_EXT_FIELDNAME_FIELDCOMB,CHAR,000030,000000,External Fieldname of Field Combination
WB2_FIELDNAME_COND_BASE,CHAR,000030,000000,Fieldname for Condition Base
WB2_FIELDNAME_FIELDCOMB,CHAR,000030,000000,Name Field
WB2_FIELD_T2CCODE_FACTOR,CHAR,000030,000000,Factor Company Code Currency Field Name
WB2_FIELD_T2CNTRY_FACTOR,CHAR,000030,000000,Factor Reporting Currency Field Name
WLF_INT_FIELDNAME_ALT,CHAR,000030,000000,Int Field in Alternative Structure
ATM_DE_ATTRIB_REFER_FIELD_NAME,CHAR,000030,000000,CDS Field for Search Help
ATM_DE_ATTR_REF_LANG_FIELD_NAM,CHAR,000030,000000,Language Field for Resp. Def. Value Text
ATM_DE_ATTR_REF_TXT_FIELD_NAME,CHAR,000030,000000,CDS Field for Resp. Def. Value Text
JV_FIELDNAME,CHAR,000030,000000,Selection Field
J_FLDNAME,CHAR,000030,000000,Key field
J_FLDOBJNR,CHAR,000030,000000,Object number field
FC_FIELDNAME,CHAR,000030,000000,Technical field name
LGR_ASN_SORT,CHAR,000030,000000,Sort Last GRs/SNs
FDNAM_STAT,CHAR,000030,000000,Field name
FELDX_ZUN,CHAR,000030,000000,Name
NAME1_ZGR,CHAR,000030,000000,Field Name
NRELTXTELE,CHAR,000030,000000,Text table element field
NRELTXTLNG,CHAR,000030,000000,Lang.Field
NRELTXTOBJ,CHAR,000030,000000,Subobject field
NRELTXTTXT,CHAR,000030,000000,Text table text field
NRINTNR,CHAR,000030,000000,Fields int./ext. no.range no.
NRNRELEM,CHAR,000030,000000,Fld  NoRangeElement
NRNRNAME,CHAR,000030,000000,Fld. NoRangeNo
NRNRSUBOBJ,CHAR,000030,000000,Subobject field in group table
PRECFIELD,CHAR,000030,000000,Name of include
REFFIELD,CHAR,000030,000000,Ref. field
WB2_FIELDNAME_KOMG,CHAR,000030,000000,Pricing Field Name (KOMG)
WB2_FIELD_ANZPU,CHAR,000030,000000,Points Field Name
WB2_FIELD_BRGEW,CHAR,000030,000000,Gross Weight Field Name
WB2_FIELD_COCO_NUM,CHAR,000030,000000,Contract Number Field
WB2_FIELD_CUSTOMER,CHAR,000030,000000,Customer Field Name
WB2_FIELD_CUSTOMER_CUST_LIST,CHAR,000030,000000,Field Name Customer for Customer List
WB2_FIELD_DATE,CHAR,000030,000000,Date Field Name
WB2_FIELD_DATE_TO,CHAR,000030,000000,Date to Field Name
WB2_FIELD_DOC_ID_BUSVOL_1,CHAR,000030,000000,Fieldname Document-ID 1
WB2_FIELD_DOC_ID_BUSVOL_2,CHAR,000030,000000,Fieldname Document-ID 2
WB2_FIELD_DOC_ID_BUSVOL_3,CHAR,000030,000000,Fieldname Document-ID 3
WB2_FIELD_DOC_ITEM_BUSVOL,CHAR,000030,000000,Fieldname Document Item
WB2_FIELD_GEWEI,CHAR,000030,000000,Weight Unit Field Name
WB2_FIELD_MEINS,CHAR,000030,000000,Unit of Measure Fld Name
WB2_FIELD_MENGE,CHAR,000030,000000,Quantity Field Name
WB2_FIELD_NTGEW,CHAR,000030,000000,Net Weight Field Name
WB2_FIELD_PLANT_PLANT_LIST,CHAR,000030,000000,Field Name Plant for Plant List
WB2_FIELD_PRED_CC,CHAR,000030,000000,Predecessor Contract Number Field
WB2_FIELD_PUNEI,CHAR,000030,000000,Points Unit Field Name
WB2_FIELD_VENDOR,CHAR,000030,000000,Supplier Field Name
WB2_FIELD_VENDOR_VEND_LIST,CHAR,000030,000000,Field Name Supplier for Supplier List
WB2_FIELD_VOLEH,CHAR,000030,000000,Volume Unit Field Name
WB2_FIELD_VOLUM,CHAR,000030,000000,Volume Field Name
WB2_FIELD_WAERS,CHAR,000030,000000,Currency Field Name
WLF_EXT_FIELDNAME,CHAR,000030,000000,External Field Name
WLF_INT_FIELDNAME,CHAR,000030,000000,Internal Fieldname
WLF_INT_FIELDNAME_2,CHAR,000030,000000,Additional Int Field
WPLG_AAFLD_STOCQ,CHAR,000030,000000,Stock Field
WPLG_AAFLD_TURNQ,CHAR,000030,000000,Bus. Volume Qty
WPLG_AAFLD_TURNV,CHAR,000030,000000,Bus. Volume Value
ATTEI,CHAR,000030,000000,Field Name for Unit
